city,state,outbound,inbound,netgain,pct_inbound
WHITE OAK,NC,123,220,97,0.641399416909621
WHITE OAK,PA,2486,2635,149,0.514547939855497
WHITE OAK,TX,2511,2600,89,0.5087067110154568
WHITE OAK,WV,0,11,11,1
WHITE OAKS,NM,12,0,-12,0
WHITE PIGEON,MI,2202,2084,-118,0.48623425104993
WHITE PINE,MI,26,0,-26,0
WHITE PINE,TN,2296,2670,374,0.5376560612162706
WHITE PLAINS,GA,38,214,176,0.8492063492063492
WHITE PLAINS,KY,217,361,144,0.6245674740484429
WHITE PLAINS,MD,4755,5789,1034,0.5490326251896813
WHITE PLAINS,NY,27750,25363,-2387,0.47752904185416
WHITE PLAINS,VA,11,0,-11,0
WHITE POST,VA,400,562,162,0.5841995841995842
WHITE RIV JCT,VT,74,76,2,0.5066666666666667
WHITE RIVER,SD,30,0,-30,0
WHITE RIVER JUNCTION,VT,3634,3603,-31,0.49785822854774076
WHITE ROCK,NM,1407,1591,184,0.5306871247498333
WHITE ROCK,SC,13,0,-13,0
WHITE SALMON,WA,2848,2764,-84,0.4925160370634355
WHITE SANDS,NM,26,24,-2,0.48
WHITE SANDS MISSILE RANGE,NM,596,501,-95,0.4567000911577028
WHITE SETTLEMENT,TX,1723,1751,28,0.5040299366724237
WHITE SPRINGS,FL,910,1197,287,0.5681063122923588
WHITE STONE,VA,883,1006,123,0.532556908417152
WHITE SULPHUR SPRINGS,MT,781,617,-164,0.4413447782546495
WHITE SULPHUR SPRINGS,WV,1451,1368,-83,0.48527846754168147
WHITE SWAN,WA,109,60,-49,0.35502958579881655
WHITEFACE,TX,0,11,11,1
WHITEFIELD,ME,537,642,105,0.544529262086514
WHITEFIELD,NH,1668,1720,52,0.5076741440377804
WHITEFIELD,OK,0,38,38,1
WHITEFISH,MT,10449,10880,431,0.5101036147967556
WHITEFISH BAY,WI,1164,1156,-8,0.4982758620689655
WHITEFORD,MD,616,625,9,0.5036261079774376
WHITEHALL,MI,3707,3688,-19,0.4987153482082488
WHITEHALL,MT,1677,1657,-20,0.497000599880024
WHITEHALL,NY,2338,2025,-313,0.46413018565207426
WHITEHALL,OH,2088,1930,-158,0.4803384768541563
WHITEHALL,PA,10520,9858,-662,0.48375699283541074
WHITEHALL,WI,1273,1175,-98,0.47998366013071897
WHITEHOUSE,KY,54,40,-14,0.425531914893617
WHITEHOUSE,OH,2032,2267,235,0.5273319376599209
WHITEHOUSE,TX,5011,5814,803,0.5370900692840647
WHITEHOUSE STATION,NJ,2384,2931,547,0.5514581373471308
WHITELAND,IN,4110,4506,396,0.5229805013927576
WHITELAW,WI,343,352,9,0.5064748201438849
WHITEMAN AFB,MO,349,452,103,0.5642946317103621
WHITEMAN AIR FORCE BASE,MO,1501,1710,209,0.5325443786982249
WHITEOAK,MO,0,12,12,1
WHITERIVER,AZ,294,120,-174,0.2898550724637681
WHITES CREEK,TN,1274,1397,123,0.5230250842381131
WHITESBORO,NY,3552,3455,-97,0.4930783502212074
WHITESBORO,TX,3786,4429,643,0.5391357273280585
WHITESBURG,GA,1286,1541,255,0.5451008135833039
WHITESBURG,KY,1775,1824,49,0.5068074465129202
WHITESBURG,TN,1114,1252,138,0.5291631445477599
WHITESTONE,NY,8863,8322,-541,0.484259528658714
WHITESTOWN,IN,3481,5002,1521,0.5896498880113168
WHITESVILLE,KY,741,747,6,0.5020161290322581
WHITESVILLE,NY,89,62,-27,0.4105960264900662
WHITESVILLE,WV,83,47,-36,0.36153846153846153
WHITETHORN,CA,503,348,-155,0.408930669800235
WHITEVILLE,NC,5240,5095,-145,0.4929850024189647
WHITEVILLE,TN,956,1018,62,0.5157041540020263
WHITEWATER,CA,274,348,74,0.5594855305466238
WHITEWATER,CO,715,751,36,0.5122783083219645
WHITEWATER,KS,161,86,-75,0.3481781376518219
WHITEWATER,MO,11,39,28,0.78
WHITEWATER,WI,11540,6462,-5078,0.35896011554271745
WHITEWOOD,SD,823,865,42,0.5124407582938388
WHITEWRIGHT,TX,1617,2035,418,0.5572289156626506
WHITING,IA,485,225,-260,0.31690140845070425
WHITING,IN,3540,3231,-309,0.4771821001329198
WHITING,ME,25,12,-13,0.32432432432432434
WHITING,NJ,10397,11397,1000,0.5229420941543544
WHITING,VT,11,25,14,0.6944444444444444
WHITINGHAM,VT,83,86,3,0.5088757396449705
WHITINSVILLE,MA,3749,3557,-192,0.48686011497399395
WHITLEY CITY,KY,1254,1148,-106,0.47793505412156534
WHITLEYVILLE,TN,92,312,220,0.7722772277227723
WHITMAN,MA,4641,4634,-7,0.499622641509434
WHITMAN,WV,42,0,-42,0
WHITMIRE,SC,903,748,-155,0.4530587522713507
WHITMORE,CA,23,0,-23,0
WHITMORE LAKE,MI,4852,4588,-264,0.4860169491525424
WHITNEY,TX,4748,5417,669,0.5329070339399902
WHITNEY POINT,NY,1394,1298,-96,0.4821693907875186
WHITNEYVILLE,ME,124,87,-37,0.41232227488151657
WHITSETT,NC,4325,5291,966,0.5502287853577371
WHITTAKER,MI,62,90,28,0.5921052631578947
WHITTEMORE,IA,41,12,-29,0.22641509433962265
WHITTEMORE,MI,683,678,-5,0.4981631153563556
WHITTEN,IA,18,0,-18,0
WHITTIER,AK,22,21,-1,0.4883720930232558
WHITTIER,CA,41450,38946,-2504,0.4844270859246729
WHITTIER,NC,2332,2426,94,0.5098781000420345
WHITTINGTON,IL,0,11,11,1
WHITWELL,TN,2646,2646,0,0.5
WHT SPHR SPGS,MT,13,14,1,0.5185185185185185
WHT SULPHUR SPGS,WV,386,408,22,0.5138539042821159
WIBAUX,MT,146,91,-55,0.38396624472573837
WICHITA,KS,254726,196840,-57886,0.4359052718760934
WICHITA FALLS,TX,51618,46792,-4826,0.47548013413271006
WICKENBURG,AZ,8048,10454,2406,0.5650199978380716
WICKES,AR,332,157,-175,0.3210633946830266
WICKETT,TX,34,0,-34,0
WICKLIFFE,KY,674,768,94,0.5325936199722607
WICKLIFFE,OH,6335,5939,-396,0.4838683395795991
WICONISCO,PA,80,0,-80,0
WIERGATE,TX,12,0,-12,0
WIGGINS,CO,1254,1688,434,0.5737593473827328
WIGGINS,MS,4558,3624,-934,0.442923490589098
WIKIEUP,AZ,24,12,-12,0.3333333333333333
WILBER,NE,915,779,-136,0.45985832349468714
WILBERFORCE,OH,12,0,-12,0
WILBRAHAM,MA,3931,4378,447,0.5268985437477434
WILBUR,WA,520,488,-32,0.48412698412698413
WILBURN,AR,12,0,-12,0
WILBURTON,OK,2667,2419,-248,0.47561934722768384
WILCOX,PA,160,120,-40,0.42857142857142855
WILD ROSE,WI,1438,1570,132,0.5219414893617021
WILDER,ID,1377,1642,265,0.543888704869162
WILDER,KY,1028,879,-149,0.4609334032511799
WILDER,TN,14,26,12,0.65
WILDER,VT,351,234,-117,0.4
WILDERSVILLE,TN,239,215,-24,0.473568281938326
WILDERVILLE,OR,180,294,114,0.620253164556962
WILDOMAR,CA,13053,12902,-151,0.49709111924484684
WILDORADO,TX,0,12,12,1
WILDWOOD,FL,8309,10269,1960,0.552750565184627
WILDWOOD,GA,324,554,230,0.6309794988610479
WILDWOOD,MO,5785,6430,645,0.5264019647973802
WILDWOOD,NJ,6594,5745,-849,0.4655968879163628
WILDWOOD CREST,NJ,2122,3057,935,0.5902683915813863
WILEY,CO,11,23,12,0.6764705882352942
WILEY FORD,WV,12,0,-12,0
WILIAMSBG TWP,ME,12,0,-12,0
WILKES BARRE,PA,24153,21200,-2953,0.4674442705002977
WILKESBORO,NC,3158,3448,290,0.5219497426581895
WILKESON,WA,43,110,67,0.7189542483660131
WILKESVILLE,OH,32,19,-13,0.37254901960784315
WILKINSBURG,PA,1328,1119,-209,0.4572946465059256
WILKINSON,IN,348,212,-136,0.37857142857142856
WILLACOOCHEE,GA,877,705,-172,0.44563843236409606
WILLAMINA,OR,1578,1545,-33,0.494716618635927
WILLARD,MO,3529,3575,46,0.5032376126126126
WILLARD,NC,793,961,168,0.5478905359179019
WILLARD,OH,4451,3918,-533,0.4681562910742024
WILLARD,UT,1202,1309,107,0.5213062524890482
WILLARD,WI,23,24,1,0.5106382978723404
WILLARDS,MD,584,587,3,0.5012809564474808
WILLCOX,AZ,2732,2857,125,0.5111826802648058
WILLERNIE,MN,178,110,-68,0.3819444444444444
WILLET,NY,15,0,-15,0
WILLIAMS,AZ,3419,3712,293,0.5205441032113308
WILLIAMS,CA,817,776,-41,0.48713119899560575
WILLIAMS,IA,42,22,-20,0.34375
WILLIAMS,IN,140,201,61,0.5894428152492669
WILLIAMS,MN,97,107,10,0.5245098039215687
WILLIAMS,OR,1258,1082,-176,0.4623931623931624
WILLIAMS BAY,WI,2189,1992,-197,0.4764410428127242
WILLIAMSBURG,IA,1731,1631,-100,0.4851279000594884
WILLIAMSBURG,IN,142,115,-27,0.4474708171206226
WILLIAMSBURG,KS,154,150,-4,0.4934210526315789
WILLIAMSBURG,KY,4954,4699,-255,0.48679167098311404
WILLIAMSBURG,MA,730,922,192,0.5581113801452785
WILLIAMSBURG,MI,3263,3130,-133,0.4895979978101048
WILLIAMSBURG,MO,24,41,17,0.6307692307692307
WILLIAMSBURG,NM,206,289,83,0.5838383838383838
WILLIAMSBURG,OH,2874,2964,90,0.5077081192189106
WILLIAMSBURG,PA,1014,1079,65,0.515527950310559
WILLIAMSBURG,VA,40170,43654,3484,0.5207816377171216
WILLIAMSFIELD,IL,40,11,-29,0.21568627450980393
WILLIAMSFIELD,OH,322,293,-29,0.4764227642276423
WILLIAMSON,GA,1639,2101,462,0.5617647058823529
WILLIAMSON,IA,25,0,-25,0
WILLIAMSON,NY,2457,2584,127,0.5125967070025789
WILLIAMSON,WV,1679,1531,-148,0.4769470404984424
WILLIAMSPORT,IN,1334,1262,-72,0.4861325115562404
WILLIAMSPORT,MD,3506,3407,-99,0.4928395776074063
WILLIAMSPORT,OH,709,720,11,0.5038488453463961
WILLIAMSPORT,PA,24097,22798,-1299,0.48614990937200125
WILLIAMSPORT,TN,129,87,-42,0.4027777777777778
WILLIAMSTON,MI,3845,3867,22,0.5014263485477178
WILLIAMSTON,NC,3582,3583,1,0.500069783670621
WILLIAMSTON,SC,4250,4312,62,0.5036206493809857
WILLIAMSTOWN,KY,2681,2412,-269,0.4735912036128019
WILLIAMSTOWN,MA,2844,3051,207,0.517557251908397
WILLIAMSTOWN,NJ,11583,12226,643,0.5135032970725356
WILLIAMSTOWN,NY,798,654,-144,0.45041322314049587
WILLIAMSTOWN,PA,959,960,1,0.5002605523710266
WILLIAMSTOWN,VT,1192,1291,99,0.5199355618203786
WILLIAMSTOWN,WV,1728,1731,3,0.5004336513443192
WILLIAMSVILLE,IL,422,400,-22,0.48661800486618007
WILLIAMSVILLE,MO,369,420,51,0.532319391634981
WILLIAMSVILLE,NY,8563,9254,691,0.5193915922994893
WILLIFORD,AR,404,621,217,0.6058536585365853
WILLIMANTIC,CT,9502,7809,-1693,0.4511004563572295
WILLINGBORO,NJ,9966,10470,504,0.5123311802701116
WILLINGTON,CT,2416,2055,-361,0.4596287184075151
WILLIS,MI,982,1133,151,0.5356973995271868
WILLIS,TX,12725,16001,3276,0.5570215136113625
WILLIS,VA,699,763,64,0.5218878248974008
WILLISBURG,KY,826,846,20,0.5059808612440191
WILLISTON,FL,4250,6032,1782,0.5866562925500876
WILLISTON,ND,29754,20668,-9086,0.409900440284003
WILLISTON,SC,1891,1810,-81,0.4890570116184815
WILLISTON,TN,23,70,47,0.7526881720430108
WILLISTON,VT,4941,5208,267,0.5131540053207213
WILLISTON PARK,NY,1596,1559,-37,0.49413629160063394
WILLISTON PK,NY,40,37,-3,0.4805194805194805
WILLISVILLE,IL,24,0,-24,0
WILLITS,CA,5612,4660,-952,0.45366043613707163
WILLMAR,MN,13983,12509,-1474,0.4721802808394987
WILLOUGHBY,OH,11896,11611,-285,0.4939379759220658
WILLOUGHBY HILLS,OH,2620,2560,-60,0.4942084942084942
WILLOW,AK,1623,1406,-217,0.4641795972268075
WILLOW,NY,11,51,40,0.8225806451612904
WILLOW CITY,ND,0,11,11,1
WILLOW CREEK,CA,757,479,-278,0.38754045307443363
WILLOW CREEK,MT,13,0,-13,0
WILLOW GROVE,PA,6322,6401,79,0.5031046136917394
WILLOW HILL,IL,22,0,-22,0
WILLOW LAKE,SD,51,16,-35,0.23880597014925373
WILLOW PARK,TX,2418,3338,920,0.5799166087560806
WILLOW RIVER,MN,500,469,-31,0.4840041279669763
WILLOW SPGS,IL,89,120,31,0.5741626794258373
WILLOW SPGS,MO,48,59,11,0.5514018691588785
WILLOW SPRING,NC,4381,5473,1092,0.5554089709762533
WILLOW SPRINGS,IL,1543,1592,49,0.5078149920255184
WILLOW SPRINGS,MO,2735,2565,-170,0.4839622641509434
WILLOW STREET,PA,2948,3553,605,0.5465313028764806
WILLOW WOOD,OH,0,12,12,1
WILLOWBROOK,IL,5255,5330,75,0.5035427491733585
WILLOWICK,OH,6179,5941,-238,0.49018151815181515
WILLOWS,CA,3716,3272,-444,0.4682312535775615
WILLS POINT,TX,5711,6260,549,0.5229304151699942
WILLSBORO,NY,1315,1135,-180,0.463265306122449
WILLSEYVILLE,NY,577,135,-442,0.1896067415730337
WILLSHIRE,OH,121,58,-63,0.3240223463687151
WILMAR,AR,180,255,75,0.5862068965517241
WILMER,AL,3010,2962,-48,0.4959812458137977
WILMER,TX,2387,2169,-218,0.4760755048287972
WILMERDING,PA,958,666,-292,0.4100985221674877
WILMETTE,IL,7810,8720,910,0.5275257108287962
WILMINGTON,CA,10319,9018,-1301,0.46635982830842426
WILMINGTON,DE,80184,78431,-1753,0.49447404091668506
WILMINGTON,IL,4611,4103,-508,0.470851503327978
WILMINGTON,MA,5651,5973,322,0.5138506538196834
WILMINGTON,NC,108549,107102,-1447,0.496645042220996
WILMINGTON,NY,598,584,-14,0.494077834179357
WILMINGTON,OH,8002,7614,-388,0.4875768442622951
WILMINGTON,VT,1271,1275,4,0.5007855459544384
WILMONT,MN,12,0,-12,0
WILMORE,KY,2450,2380,-70,0.4927536231884058
WILMORE,PA,13,0,-13,0
WILMOT,NH,264,375,111,0.5868544600938967
WILMOT,SD,134,117,-17,0.46613545816733065
WILSALL,MT,225,220,-5,0.4943820224719101
WILSEYVILLE,CA,0,11,11,1
WILSON,AR,131,72,-59,0.35467980295566504
WILSON,KS,95,88,-7,0.4808743169398907
WILSON,MI,195,194,-1,0.4987146529562982
WILSON,NC,19770,19078,-692,0.49109349258649093
WILSON,NY,1118,1141,23,0.5050907481186365
WILSON,OK,1217,1094,-123,0.47338814366075294
WILSON,TX,112,223,111,0.6656716417910448
WILSON,WI,177,52,-125,0.22707423580786026
WILSON,WY,2314,2095,-219,0.47516443638013156
WILSONS,VA,0,34,34,1
WILSONVILLE,AL,1507,1627,120,0.5191448627951499
WILSONVILLE,IL,74,28,-46,0.27450980392156865
WILSONVILLE,NE,0,11,11,1
WILSONVILLE,OR,16997,16667,-330,0.4950986216730038
WILTON,CA,1880,2334,454,0.5538680588514475
WILTON,CT,5963,6520,557,0.5223103420652087
WILTON,IA,2137,1630,-507,0.43270507034775685
WILTON,ME,1586,1554,-32,0.4949044585987261
WILTON,ND,298,235,-63,0.44090056285178236
WILTON,NH,1669,1554,-115,0.48215947874650944
WILTON,WI,201,129,-72,0.39090909090909093
WILTON MANORS,FL,8588,8067,-521,0.48435905133593515
WIMAUMA,FL,8487,13715,5228,0.6177371407981262
WIMBERLEY,TX,5905,6740,835,0.5330170027678924
WIMBLEDON,ND,41,13,-28,0.24074074074074073
WINAMAC,IN,2795,2679,-116,0.489404457435148
WINBURNE,PA,22,0,-22,0
WINCHENDON,MA,3722,3785,63,0.5041960836552551
WINCHESTER,CA,9162,12665,3503,0.5802446511201723
WINCHESTER,ID,22,37,15,0.6271186440677966
WINCHESTER,IL,826,811,-15,0.4954184483811851
WINCHESTER,IN,3923,3465,-458,0.4690037899296156
WINCHESTER,KS,109,36,-73,0.2482758620689655
WINCHESTER,KY,15537,15363,-174,0.49718446601941746
WINCHESTER,MA,6417,7222,805,0.5295109612141653
WINCHESTER,NH,1680,1582,-98,0.48497854077253216
WINCHESTER,OH,1535,1311,-224,0.460646521433591
WINCHESTER,OR,1406,1085,-321,0.4355680449618627
WINCHESTER,TN,6097,6325,228,0.5091772661407181
WINCHESTER,VA,32956,31016,-1940,0.4848371162383543
WINCHESTER,WI,238,234,-4,0.4957627118644068
WINCHESTER BAY,OR,763,762,-1,0.499672131147541
WIND GAP,PA,1956,2201,245,0.5294683666105364
WIND LAKE,WI,283,256,-27,0.4749536178107607
WIND RIDGE,PA,12,0,-12,0
WINDBER,PA,3420,3228,-192,0.4855595667870036
WINDCREST,TX,4363,3078,-1285,0.4136540787528558
WINDER,GA,17083,17336,253,0.5036752956216044
WINDERMERE,FL,27184,24233,-2951,0.47130326545695006
WINDFALL,IN,317,279,-38,0.46812080536912754
WINDHAM,CT,999,1125,126,0.5296610169491526
WINDHAM,ME,6101,6824,723,0.5279690522243714
WINDHAM,NH,4388,4884,496,0.5267471958584987
WINDHAM,NY,939,749,-190,0.4437203791469194
WINDHAM,OH,1234,1170,-64,0.48668885191347755
WINDHAM,VT,13,11,-2,0.4583333333333333
WINDOM,MN,2861,2266,-595,0.44197386385800663
WINDOM,TX,11,0,-11,0
WINDOW ROCK,AZ,160,339,179,0.6793587174348698
WINDSOR,CA,8138,7844,-294,0.4908021524214742
WINDSOR,CO,13056,18009,4953,0.5797199420569773
WINDSOR,CT,10294,10633,339,0.508099584269126
WINDSOR,IL,409,421,12,0.5072289156626506
WINDSOR,MA,14,15,1,0.5172413793103449
WINDSOR,ME,959,834,-125,0.4651422197434467
WINDSOR,MO,2003,1938,-65,0.49175336209083986
WINDSOR,NC,1651,1672,21,0.5031597953656335
WINDSOR,NJ,12,0,-12,0
WINDSOR,NY,2096,1851,-245,0.4689637699518622
WINDSOR,OH,183,206,23,0.5295629820051414
WINDSOR,PA,2053,1894,-159,0.47985812009120854
WINDSOR,SC,956,1134,178,0.5425837320574163
WINDSOR,VA,1686,1909,223,0.5310152990264256
WINDSOR,VT,1725,1875,150,0.5208333333333334
WINDSOR,WI,1907,2018,111,0.514140127388535
WINDSOR HEIGHTS,IA,2113,1996,-117,0.4857629593575079
WINDSOR HILLS,CA,548,541,-7,0.4967860422405877
WINDSOR HTS,IA,114,99,-15,0.4647887323943662
WINDSOR LOCKS,CT,4609,4663,54,0.5029119930974978
WINDSOR MILL,MD,15695,14418,-1277,0.4787965330588118
WINDTHORST,TX,12,13,1,0.52
WINFIELD,AL,2538,2518,-20,0.49802215189873417
WINFIELD,IA,356,423,67,0.5430038510911425
WINFIELD,IL,3095,3588,493,0.5368846326500075
WINFIELD,KS,7593,6369,-1224,0.4561667382896433
WINFIELD,MO,2651,2708,57,0.5053181563724576
WINFIELD,PA,494,670,176,0.5756013745704467
WINFIELD,TN,458,467,9,0.5048648648648648
WINFIELD,WV,1560,1706,146,0.5223515003061849
WINFRED,SD,0,13,13,1
WINGATE,IN,63,33,-30,0.34375
WINGATE,NC,1995,2022,27,0.5033607169529499
WINGAYE,NC,40,37,-3,0.4805194805194805
WINGDALE,NY,1104,1111,7,0.5015801354401805
WINGO,KY,1119,1024,-95,0.47783481101259917
WINHALL,VT,30,75,45,0.7142857142857143
WINK,TX,198,104,-94,0.3443708609271523
WINKELMAN,AZ,146,137,-9,0.4840989399293286
WINLOCK,WA,2979,2888,-91,0.49224475882052154
WINN,ME,14,0,-14,0
WINNABOW,NC,2191,3064,873,0.5830637488106565
WINNEBAGO,IL,1494,1469,-25,0.49578130273371585
WINNEBAGO,MN,817,742,-75,0.47594611930724823
WINNEBAGO,NE,272,170,-102,0.38461538461538464
WINNECONNE,WI,1833,1734,-99,0.4861227922624054
WINNEMUCCA,NV,9018,7368,-1650,0.4496521420725009
WINNER,SD,1728,1353,-375,0.439143135345667
WINNETKA,CA,12503,11397,-1106,0.4768619246861925
WINNETKA,IL,4029,4932,903,0.5503850016739203
WINNETT,MT,0,12,12,1
WINNFIELD,LA,2769,2702,-67,0.4938768049716688
WINNIE,TX,1698,1734,36,0.5052447552447552
WINNISQUAM,NH,93,11,-82,0.10576923076923077
WINNSBORO,LA,5734,4295,-1439,0.42825805165021436
WINNSBORO,SC,3310,3304,-6,0.4995464166918657
WINNSBORO,TX,4356,4479,123,0.5069609507640068
WINONA,MN,16035,13160,-2875,0.45076211680082207
WINONA,MO,849,822,-27,0.4919210053859964
WINONA,MS,1850,1695,-155,0.4781382228490832
WINONA,OH,0,24,24,1
WINONA,TX,1344,1435,91,0.5163727959697733
WINONA LAKE,IN,1939,1806,-133,0.4822429906542056
WINOOSKI,VT,6334,4862,-1472,0.43426223651304036
WINSIDE,NE,43,26,-17,0.37681159420289856
WINSLOW,AR,758,896,138,0.5417170495767836
WINSLOW,AZ,3851,3518,-333,0.4774053467227575
WINSLOW,IL,56,39,-17,0.4105263157894737
WINSLOW,IN,1235,1057,-178,0.46116928446771377
WINSLOW,ME,2116,1966,-150,0.4816266536011759
WINSLOW,NJ,14,11,-3,0.44
WINSTED,CT,5163,4740,-423,0.4786428355043926
WINSTED,MN,1093,969,-124,0.46993210475266733
WINSTON,GA,2857,3421,564,0.5449187639375598
WINSTON,MO,22,0,-22,0
WINSTON,OR,3440,3469,29,0.5020987118251556
WINSTON SALEM,NC,116400,104625,-11775,0.47336274177129284
WINTER,FL,11,0,-11,0
WINTER,WI,843,672,-171,0.44356435643564357
WINTER GARDEN,FL,36970,47744,10774,0.5635904336945488
WINTER HARBOR,ME,415,373,-42,0.4733502538071066
WINTER HAVEN,FL,62371,70448,8077,0.5304060413043314
WINTER PARK,CO,1914,1103,-811,0.3655949618826649
WINTER PARK,FL,51848,48119,-3729,0.48134884511888926
WINTER SPGS,FL,1951,1914,-37,0.49521345407503237
WINTER SPRINGS,FL,20216,20065,-151,0.4981256671880043
WINTERGREEN RESORT,VA,14,12,-2,0.46153846153846156
WINTERHAVEN,CA,908,1825,917,0.667764361507501
WINTERPORT,ME,1393,1457,64,0.5112280701754386
WINTERS,CA,2652,2965,313,0.5278618479615453
WINTERS,TX,1644,1232,-412,0.4283727399165508
WINTERSET,IA,3766,3790,24,0.5015881418740075
WINTERSVILLE,OH,904,893,-11,0.4969393433500278
WINTERVILLE,GA,2590,2527,-63,0.493844049247606
WINTERVILLE,NC,10212,10590,378,0.5090856648399192
WINTERVILLE PLT,ME,72,46,-26,0.3898305084745763
WINTHROP,AR,0,11,11,1
WINTHROP,IA,158,166,8,0.5123456790123457
WINTHROP,MA,6885,6317,-568,0.4784881078624451
WINTHROP,ME,2593,2871,278,0.5254392386530015
WINTHROP,MN,659,630,-29,0.4887509697439876
WINTHROP,NY,739,738,-1,0.4996614759647935
WINTHROP,WA,1354,1654,300,0.5498670212765957
WINTHROP HARBOR,IL,2333,2075,-258,0.4707350272232305
WINTHROP HBR,IL,68,42,-26,0.38181818181818183
WINTON,CA,5935,3071,-2864,0.3409948922940262
WINTON,MN,20,12,-8,0.375
WINTON,NC,79,12,-67,0.13186813186813187
WIRTZ,VA,1419,1516,97,0.5165247018739353
WISC DELLS,WI,89,129,40,0.591743119266055
WISCASSET,ME,1806,1806,0,0.5
WISCONSIN DELLS,WI,4964,4978,14,0.5007040836853752
WISCONSIN RAPIDS,WI,14955,13670,-1285,0.47755458515283844
WISDOM,MT,27,0,-27,0
WISE,VA,2337,2232,-105,0.4885095206828628
WISE RIVER,MT,11,12,1,0.5217391304347826
WISHEK,ND,456,178,-278,0.2807570977917981
WISHRAM,WA,63,0,-63,0
WISNER,LA,415,393,-22,0.4863861386138614
WISNER,NE,548,570,22,0.5098389982110912
WISTER,OK,1383,1245,-138,0.4737442922374429
WITHEE,WI,557,430,-127,0.43566362715298884
WITHERBEE,NY,11,49,38,0.8166666666666667
WITT,IL,441,197,-244,0.30877742946708464
WITTENBERG,WI,882,936,54,0.5148514851485149
WITTENSVILLE,KY,22,77,55,0.7777777777777778
WITTER,AR,0,55,55,1
WITTMANN,AZ,3304,4412,1108,0.5717988595127009
WIXOM,MI,7996,7104,-892,0.4704635761589404
WLBY,OH,99,133,34,0.5732758620689655
WMSTWN,NJ,258,223,-35,0.46361746361746364
WOBURN,MA,18301,16863,-1438,0.4795529518826072
WOFFORD HEIGHTS,CA,1093,1056,-37,0.49139134481154023
WOFFORD HTS,CA,51,31,-20,0.3780487804878049
WOLBACH,NE,0,11,11,1
WOLCOTT,CO,77,59,-18,0.4338235294117647
WOLCOTT,CT,3995,4487,492,0.5290025937278944
WOLCOTT,IN,450,364,-86,0.44717444717444715
WOLCOTT,NY,2614,2404,-210,0.47907532881626147
WOLCOTT,VT,570,576,6,0.5026178010471204
WOLCOTTVILLE,IN,2363,2341,-22,0.4976615646258503
WOLF CREEK,MT,252,179,-73,0.41531322505800466
WOLF CREEK,OR,623,480,-143,0.43517679057116954
WOLF POINT,MT,1423,1253,-170,0.46823617339312407
WOLFE CITY,TX,878,1140,262,0.5649157581764123
WOLFEBORO,NH,3175,3660,485,0.5354791514264814
WOLFEBORO FALLS,NH,793,493,-300,0.3833592534992224
WOLFEBORO FLS,NH,149,107,-42,0.41796875
WOLFFORTH,TX,3091,3809,718,0.5520289855072463
WOLFLAKE,IN,14,0,-14,0
WOLLASTON,MA,614,519,-95,0.4580759046778464
WOLSEY,SD,25,12,-13,0.32432432432432434
WOLVERINE,MI,1318,1249,-69,0.4865601869887028
WOLVERINE LAKE,MI,214,248,34,0.5367965367965368
WOMELSDORF,PA,1702,1715,13,0.5019022534386889
WONDER LAKE,IL,3919,3743,-176,0.4885147481075437
WONEWOC,WI,642,639,-3,0.49882903981264637
WOOD DALE,IL,5016,4623,-393,0.47961406784936195
WOOD LAKE,MN,168,34,-134,0.16831683168316833
WOOD RIDGE,NJ,3452,3657,205,0.514418342945562
WOOD RIVER,IL,5669,4481,-1188,0.44147783251231526
WOOD RIVER,NE,518,442,-76,0.46041666666666664
WOOD RIVER JUNCTION,RI,12,12,0,0.5
WOOD VILLAGE,OR,1158,1206,48,0.5101522842639594
WOODACRE,CA,164,262,98,0.6150234741784038
WOODBINE,GA,2071,2105,34,0.5040708812260536
WOODBINE,IA,1075,927,-148,0.463036963036963
WOODBINE,KY,126,320,194,0.7174887892376681
WOODBINE,MD,2029,2337,308,0.5352725606962895
WOODBINE,NJ,1937,1954,17,0.5021845283988692
WOODBOURNE,NY,843,903,60,0.5171821305841925
WOODBRIDGE,CA,1518,1664,146,0.5229415461973601
WOODBRIDGE,CT,2390,3109,719,0.5653755228223313
WOODBRIDGE,NJ,8079,7795,-284,0.4910545546176137
WOODBRIDGE,VA,83929,77982,-5947,0.4816349722995967
WOODBURN,IA,24,24,0,0.5
WOODBURN,IN,1251,1107,-144,0.46946564885496184
WOODBURN,KY,198,208,10,0.5123152709359606
WOODBURN,OR,9659,8413,-1246,0.46552678176184153
WOODBURY,CT,3655,3870,215,0.5142857142857142
WOODBURY,GA,542,701,159,0.5639581657280772
WOODBURY,MN,12884,14332,1448,0.5266019988242211
WOODBURY,NJ,8006,8149,143,0.5044258743423089
WOODBURY,NY,3708,3990,282,0.5183164458300857
WOODBURY,PA,94,52,-42,0.3561643835616438
WOODBURY,TN,3378,3308,-70,0.494765180975172
WOODBURY,VT,24,0,-24,0
WOODBURY HEIGHTS,NJ,655,708,53,0.5194424064563463
WOODBURY HTS,NJ,0,15,15,1
WOODCLIFF LAKE,NJ,1356,1675,319,0.5526228967337512
WOODFORD,VA,1355,1494,139,0.5243945243945244
WOODGATE,NY,96,151,55,0.611336032388664
WOODHAVEN,MI,5637,5423,-214,0.4903254972875226
WOODHAVEN,NY,9668,7426,-2242,0.43442143442143444
WOODHULL,IL,253,78,-175,0.23564954682779457
WOODHULL,NY,388,215,-173,0.35655058043117743
